"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
206950																																																																																						6949	545	545	8.7989%	14.5088%	13.3709%	6404	47895	72782	-1110	0			6.5088%			1				5717	72782								0	0	0		0		670	13.3709%	1	0	5277	0	0	0	-1127	0	0	0		0	6404	0	0	6404	0	0	0	0	0	0	0	0	0	545	0	0	0			
207041																																																																																						6131	319	319	10.3345%	24.1654%	22.9080%	5812	25371	56239	-1087	0			16.1654%			0				5448	56239								0	0	0		0		364	22.9080%	1	0	4725	0	0	0	-1087	0	0	0		0	5812	0	0	5812	0	0	0	0	0	0	0	0	0	319	0	0	0			
207050																																																																																				1302261	0				11.5269%			148225		1285902	-21335	0						0	0	0	0	113259	1292816	0	0.0000%	218	0	5347	5565	0.4273%	0	6832	0	0	1		41880		1	0	133804	0	82	0	-21335	0	0	0		0	155057	0	6832	148225	0	0	0	0	0	0						6914	0	56480		
207452																																																																																				306775	0				12.9713%			39787		306732	-6801	0						0	0	0	0	37387	306732	0	0.0000%	23521	0	328	23849	7.7741%	0	0	0	0	1		2400		1	0	32986	0	0	0	-6801	0	0	0		0	39787	0	0	39787	0	0	0	0	0	0						0	0	0		
207470																																																																																						40653	1193	1193	13.5622%	33.0464%	32.0766%	39460	123018	290956	703	0			25.0464%			0				39460	290956								0	0	0		0		0	32.0766%	1	0	40163	0	0	0	0	0	703	0		0	39460	0	0	39460	0	0	0	0	0	0	0	0	0	1193	0	0	0			
207555																																																																																				169768	0				10.4215%			16814		161340	-1206	0						0	0	0	0	9385	162711	0	0.0000%	15842	0	2340	18182	10.7099%	0	0	0	0	1		8800		1	0	16979	1371	0	0	-1206	0	0	0		0	16814	0	0	16814	0	0	0	0	0	0						1371	0	0		
207845																																																																																						135719	12498	12498	8.1061%	12.3970%	11.2554%	123221	1094776	1520104	-34238	0			4.3970%			1				102238	1544026								0	0	0		0		44905	11.2554%	1	0	112905	23707	215	0	-34238	0	0	0		0	123221	0	0	123221	0	0	0	0	0	0	0	0	0	12498	0	23922	0			
207872																																																																																						82408	8055	8055	9.2111%	11.9775%	10.8067%	74353	688026	807208	-3368	0			3.9775%			0				32286	811387								0	0	0		0		46246	10.8067%	1	0	75164	0	1723	2456	-1330	0	0	-2038		0	74353	0	0	74353	0	0	0	0	0	0	0	0	0	8055	0	4179	0			
208057																																																																																				847134	0				12.3947%			105722		852960	-2224	0						0	0	0	0	75722	852960	0	0.0000%	0	0	855	855	0.1009%	0	0	0	0	1		30000		1	0	103498	0	0	0	-2224	0	0	0		0	105722	0	0	105722	0	0	0	0	0	0						0	0	36116		
208244			5103488	360846	360846	9.0750%	12.7156%	11.8165%	4742642	40135767	52260668	-745563	0			4.7156%						1932278	54431740								0	0	0		4981435	11.8165%	0	6168150	2074683	89279	7110	-667584	4314	0	-82294		0	4742642	0	0	4742642	0	0	0	0	0	0	0	0	0	360846	0	2171072	0																																						2																	0				1																															
208347																																																																																				106737	0				12.3119%			12722		103331	-124	0						0	0	0	0	8289	103331	0	0.0000%	13760	0	0	13760	12.8915%	0	0	0	0	1		4433		1	0	12598	0	0	0	-124	0	0	0		0	12722	0	0	12722	0	0	0	0	0	0						0	0	0		
208440																																																																																				144548	0				12.1110%			17931		148055	-1339	0						0	0	0	0	16181	148055	0	0.0000%	18527	0	1842	20369	14.0915%	0	0	0	0	1		1750		1	0	16592	0	0	0	-1339	0	0	0		0	17931	0	0	17931	0	0	0	0	0	0						0	0	0		
208459																																																																																						18631	669	669	27.7247%	34.9242%	33.6701%	17962	53347	64787	-48	0			26.9242%			0				16262	64787								0	0	0		0		1700	33.6701%	1	0	17914	0	0	0	-48	0	0	0		0	17962	0	0	17962	0	0	0	0	0	0	0	0	0	669	0	0	0			
208570																																																																																				356343	0				18.3389%			65944		359585	-686	0						0	0	0	0	34709	359585	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		31235		1	0	65258	0	0	0	-686	0	0	0		0	65944	0	0	65944	0	0	0	0	0	0						0	0	1389		
208655																																																																																				465405	0				13.0033%			60693		466749	-974	0						0	0	0	0	53329	466749	0	0.0000%	28	0	635	663	0.1425%	0	0	0	0	1		7364		1	0	59719	0	0	0	-974	0	0	0		0	60693	0	0	60693	0	0	0	0	0	0						0	0	86860		
208972																																																																																				116024	0				9.7369%			11288		115930	-3310	0						0	0	0	0	11288	115930	0	0.0000%	13234	0	0	13234	11.4063%	0	0	0	0	1		0		1	0	7978	0	0	0	-3310	0	0	0		0	11288	0	0	11288	0	0	0	0	0	0						0	0	0		
209148																																																																																						70394	6134	6134	10.9347%	14.3471%	13.0969%	64260	490649	587671	-5488	0			6.3471%			0				38455	596767								0	0	0		0		34901	13.0969%	1	0	67868	8917	179	0	-5488	0	0	0		0	64260	0	0	64260	0	0	0	0	0	0	0	0	0	6134	0	9096	0			
209362																																																																																				181262	0				13.1414%			23927		182074	0	0						0	0	0	0	11315	182074	0	0.0000%	100	0	0	100	0.0552%	0	0	0	0	1		12612		1	0	23927	0	0	0	0	0	0	0		0	23927	0	0	23927	0	0	0	0	0	0						0	0	0		
209559																																																																																				85028	0				25.2419%			21988		87109	-1238	0						0	0	0	0	21688	87109	0	0.0000%	3145	0	0	3145	3.6988%	0	0	0	0	1		300		1	0	20750	0	0	0	-1238	0	0	0		0	21988	0	0	21988	0	0	0	0	0	0						0	0	469		
209858																																																																																						151107	12943	12943	10.5962%	13.7943%	12.6128%	138164	1095431	1303904	-5715	0			5.7943%			0				30843	1326783								0	0	0		0		130200	12.6128%	1	0	155328	18660	4219	0	-4459	284	0	-1540		0	138164	0	0	138164	0	0	0	0	0	0	0	0	0	12943	0	22879	0			
210238																																																																																				601958	0				12.6504%			76445		604289	-9997	0						1	0	0	0	37223	604289	0	0.0000%	57426	0	1652	59078	9.8143%	0	0	0	0	1		39222		1	0	66448	0	0	0	-9997	0	0	0		0	76445	0	0	76445	0	0	0	0	0	0						0	0	0		
210256																																																																																				201623	0				10.1096%			20404		201827	-5248	0						0	0	0	0	6648	203171	0	0.0000%	10226	0	3124	13350	6.6213%	0	0	0	0	1		15100		1	0	16500	1344	0	0	-5248	0	0	0		0	20404	0	0	20404	0	0	0	0	0	0						1344	0	0		
210434			11241664	205861	1257861	6.8737%	12.8122%	11.3786%	9983803	87742082	145246762	-778971	216730	132476873	7.5363%	4.8122%						9245169	146277581												2331694	11.3786%	0	10797892	607507	40106	0					0	166382					0	0	0	0	94	0	1052000	0	0	1257861	0	814089	0		11035803	0	1052000	14.9785%	13.5506%	73677712	2.5000%	13.5506%	0	9983897	0	0	0	0	94	94	9983803	1052000																			0																	0				0																															
211114																																																																																						14307	996	996	8.7512%	12.8505%	11.9559%	13311	111334	152104	-6178	0			4.8505%			0				6611	152104								0	0	0		0		6700	11.9559%	1	0	7133	0	0	0	-6178	0	0	0		0	13311	0	0	13311	0	0	0	0	0	0	0	0	0	996	0	0	0			
211271																																																																																						438346	25317	25317	14.2389%	21.7062%	20.4525%	413029	2019452	2900715	-15625	0			13.7062%			0				348338	2905037								0	0	0		0		69013	20.4525%	1	0	401726	3562	760	0	-15625	0	0	0		0	413029	0	0	413029	0	0	0	0	0	0	0	0	0	25317	0	4322	0			
211338																																																																																						38336	3818	3818	9.3343%	12.5539%	11.3036%	34518	305371	369797	-2503	0			4.5539%			1				33757	369797								0	0	0		0		761	11.3036%	1	0	32015	0	0	0	-2503	0	0	0		0	34518	0	0	34518	0	0	0	0	0	0	0	0	0	3818	0	0	0			
211851																																																																																				96350	0				11.9169%			11526		96720	-313	0						0	0	0	0	4026	96720	0	0.0000%	13258	0	0	13258	13.7602%	0	0	0	0	1		7500		1	0	11213	0	0	0	-313	0	0	0		0	11526	0	0	11526	0	0	0	0	0	0						0	0	0		
212018																																																																																						65657	5262	5262	8.5248%	15.6078%	14.3569%	60395	420669	708461	-18308	0			7.6078%			0				51780	708461								0	0	0		0		8615	14.3569%	1	0	42087	0	0	0	-21724	3416	0	0		0	60395	0	0	60395	0	0	0	0	0	0	0	0	0	5262	0	0	0			
212344																																																																																				126357	0				19.0480%			23519		123472	-4778	0						0	0	0	0	22459	124112	0	0.0000%	5756	0	512	6268	4.9605%	0	0	0	0	1		1700		1	0	19381	640	0	0	-4778	0	0	0		0	23519	0	0	23519	0	0	0	0	0	0						640	0	0		
212522																																																																																						216717	20203	20203	8.4255%	12.5926%	11.4187%	196514	1720981	2332378	-45315	0			4.5926%			0				189985	2332398								0	0	0		0		6549	11.4187%	1	0	151219	0	20	0	-45315	0	0	0		0	196514	0	0	196514	0	0	0	0	0	0	0	0	0	20203	0	20	0			
212577																																																																																						561306	44544	44544	11.6820%	13.8383%	12.7401%	516762	4056178	4423577	-1685	0			5.8383%			2				223227	4464456								0	0	0		0		334414	12.7401%	1	0	555956	34111	5078	1690	-1685	0	0	0		0	516762	0	0	516762	0	0	0	0	0	0	0	0	0	44544	0	40879	0			
213471																																																																																				601310	0				16.1067%			95392		592251	0	0						0	0	0	0	95392	592251	0	0.0000%	3586	0	0	3586	0.5964%	0	0	0	592251	1		0		1	0	95392	0	0	0	0	0	0	0		0	95392	0	0	95392	0	0	0	0	0	0						0	0	0		
213538																																																																																				208634	0				14.3072%			29931		209203	-5191	0						0	0	0	0	19931	209203	0	0.0000%	0	0	195	195	0.0935%	0	0	0	0	1		10000		1	0	24740	0	0	0	-5191	0	0	0		0	29931	0	0	29931	0	0	0	0	0	0						0	0	7732		
213912																																																																																						23262	1836	1836	8.1016%	11.3725%	10.4749%	21426	204546	264465	-2084	0			3.3725%			0				17047	264465								0	0	0		0		4379	10.4749%	1	0	19342	0	0	0	-2084	0	0	0		0	21426	0	0	21426	0	0	0	0	0	0	0	0	0	1836	0	0	0			
213958																																																																																						12004	790	790	10.1220%	19.0183%	17.7667%	11214	63118	110788	-5518	0			11.0183%			0				2477	113490								0	0	0		0		11439	17.7667%	1	0	8398	2702	0	0	-4299	0	0	-1219		0	11214	0	0	11214	0	0	0	0	0	0	0	0	0	790	0	2702	0			
214106																																																																																						289337	20959	20959	9.3434%	17.2696%	16.0186%	268378	1675416	2872392	-17943	0			9.2696%			0				231909	2872392								0	0	0		0		36469	16.0186%	1	0	250435	0	0	0	-17414	0	-529	0		0	268378	0	0	268378	0	0	0	0	0	0	0	0	0	20959	0	0	0			
214414																																																																																						318527	25682	25682	8.8095%	12.4012%	11.4013%	292845	2568521	3324184	-25158	0			4.4012%			1				171507	3416310								0	0	0		0		213464	11.4013%	1	0	359813	86358	5768	0	-25158	0	0	0		0	292845	0	0	292845	0	0	0	0	0	0	0	0	0	25682	0	92126	0			
214722																																																																																						166321	10870	10870	9.8049%	13.6729%	12.7793%	155451	1216427	1585440	-32792	0			5.6729%			0				126096	1592565								0	0	0		0		36480	12.7793%	1	0	129784	5292	1833	0	-33955	1163	0	0		0	155451	0	0	155451	0	0	0	0	0	0	0	0	0	10870	0	7125	0			
214807																																																																																						9689000	21000	21000	25.8523%	55.8959%	55.7748%	9668000	17334000	37397000	-31000	0	40133000	24.0899%	47.8959%			0				6641000	37400000								0	0	0		0		3061000	55.7748%	0	0	9671000	0	2000	1000					0	0	9668000	0	0	9668000	0	0	0	0	0	0	0	0	0	21000	0	3000	0		2.5000%	
215345																																																																																						77895	6892	6892	9.4267%	13.1550%	11.9911%	71003	592133	753212	-12257	0			5.1550%			0				52982	763691								0	0	0		0		28500	11.9911%	1	0	69225	10235	244	0	-12257	0	0	0		0	71003	0	0	71003	0	0	0	0	0	0	0	0	0	6892	0	10479	0			
215653																																																																																						5274	331	331	11.6358%	20.0083%	18.7526%	4943	26359	42481	-64	0			12.0083%			0				1343	42481								0	0	0		0		3600	18.7526%	1	0	4879	0	0	0	-64	0	0	0		0	4943	0	0	4943	0	0	0	0	0	0	0	0	0	331	0	0	0			
215662																																																																																						154080	12103	12103	9.4105%	13.9859%	12.8873%	141977	1101680	1508707	-54174	0			5.9859%			0				105584	1509275								0	0	0		0		36961	12.8873%	1	0	88371	568	0	0	-54174	0	0	0		0	141977	0	0	141977	0	0	0	0	0	0	0	0	0	12103	0	568	0			
215710																																																																																						76389	6183	6183	8.2627%	12.7788%	11.7445%	70206	597780	849669	-33320	0			4.7788%			0				43012	859241								0	0	0		0		36766	11.7445%	1	0	46458	9368	204	0	-33320	0	0	0		0	70206	0	0	70206	0	0	0	0	0	0	0	0	0	6183	0	9572	0			
216164																																																																																						30326	1408	1408	10.2307%	18.7727%	17.9011%	28918	161543	282658	-7803	0			10.7727%			0				20517	282658								0	0	0		0		8401	17.9011%	1	0	21115	0	0	0	-7803	0	0	0		0	28918	0	0	28918	0	0	0	0	0	0	0	0	0	1408	0	0	0			
216922																																																																																						1423966	108295	108295	11.1933%	16.4805%	15.2272%	1315671	8640295	11754094	-282029	0			8.4805%			0				703133	12241754								0	0	0		0		1100198	15.2272%	1	0	1521302	470093	17567	0	-282114	0	85	0		0	1315671	0	0	1315671	0	0	0	0	0	0	0	0	0	108295	0	487660	0			
217059																																																																																						45564	2892	2892	9.2051%	14.0184%	13.1286%	42672	325031	463567	-8825	0			6.0184%			0				10107	466160								0	0	0		0		35158	13.1286%	1	0	36440	2593	0	0	-8825	0	0	0		0	42672	0	0	42672	0	0	0	0	0	0	0	0	0	2892	0	2593	0			
218131																																																																																						79572	4399	4399	13.7778%	22.6493%	21.3972%	75173	351322	545610	-23844	0			14.6493%			0				73373	545610								0	0	0		0		1800	21.3972%	1	0	51329	0	0	0	-23844	0	0	0		0	75173	0	0	75173	0	0	0	0	0	0	0	0	0	4399	0	0	0			
218261																																																																																				85637	0				14.0533%			12542		89246	-918	0						0	0	0	0	11500	89246	0	0.0000%	607	0	1013	1620	1.8917%	0	0	0	0	1		1042		1	0	11624	0	0	0	-918	0	0	0		0	12542	0	0	12542	0	0	0	0	0	0						0	0	0		
218878																																																																																						19386	1282	1282	8.0744%	16.8480%	15.7339%	18104	115064	224216	-4721	0			8.8480%			1				18791	224903								0	0	0		0		0	15.7339%	1	0	14070	0	0	687	-4721	0	0	0		0	18104	0	0	18104	0	0	0	0	0	0	0	0	0	1282	0	687	0			
219044																																																																																						22398	1403	1403	8.3329%	11.3244%	10.6150%	20995	197786	251953	-983	0			3.3244%			0				4018	256321								0	0	0		0		21345	10.6150%	1	0	24380	4350	18	0	-983	0	0	0		0	20995	0	0	20995	0	0	0	0	0	0	0	0	0	1403	0	4368	0			
219651																																																																																				886662	0				9.5306%			85472		896812	-11664	0						0	0	0	0	60459	896812	0	0.0000%	157582	0	1184	158766	17.9060%	0	0	0	0	1		25013		1	0	73808	0	0	0	-11664	0	0	0		0	85472	0	0	85472	0	0	0	0	0	0						0	0	0		
219679																																																																																				38784	0				16.0032%			6279		39236	-709	0						0	0	0	0	6279	39236	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		0		1	0	5570	0	0	0	-709	0	0	0		0	6279	0	0	6279	0	0	0	0	0	0						0	0	1273		
220059																																																																																				564618	0				9.9048%			56719		572644	-13612	0						0	0	0	0	43935	582662	0	0.0000%	10412	0	10	10422	1.8458%	0	0	0	0	1		22802		1	0	53125	9612	406	0	-5365	0	0	-8247		0	56719	0	0	56719	0	0	0	0	0	0						10018	0	34854		
220527																																																																																						194314	11096	11096	10.7080%	15.2230%	14.3537%	183218	1276449	1711037	-39157	0			7.2230%			0				129978	1711037								0	0	0		0		53240	14.3537%	1	0	144061	0	0	0	-39157	0	0	0		0	183218	0	0	183218	0	0	0	0	0	0	0	0	0	11096	0	0	0			
220844																																																																																				248584	0				10.4006%			25712		247216	-3657	0						0	0	0	0	20528	248528	0	0.0000%	10563	0	465	11028	4.4363%	0	0	0	0	1		6496		1	0	23367	1312	0	0	-3657	0	0	0		0	25712	0	0	25712	0	0	0	0	0	0						1312	0	0		
220974																																																																																				981656	0				10.7324%			105170		979926	-6475	0						0	0	0	0	67535	985139	0	0.0000%	0	0	1239	1239	0.1262%	0	0	0	0	1		42848		1	0	103908	4397	816	0	-6877	0	0	402		0	105170	0	0	105170	0	0	0	0	0	0						5213	0	51642		
221775																																																																																						38580	2438	2438	13.6471%	20.0544%	18.7871%	36142	192377	264832	0	0			12.0544%			0				34600	264832								0	0	0		0		1542	18.7871%	1	0	36142	0	0	0	0	0	0	0		0	36142	0	0	36142	0	0	0	0	0	0	0	0	0	2438	0	0	0			
222156																																																																																				224110	0				16.2227%			38005		234271	-9154	0						0	0	0	0	23005	234271	0	0.0000%	10529	0	4	10533	4.6999%	0	0	0	0	1		15000		1	0	28851	0	0	0	-9154	0	0	0		0	38005	0	0	38005	0	0	0	0	0	0						0	0	0		
222558																																																																																				162495	0				10.8663%			17609		162052	-865	0						0	0	0	0	4609	162052	0	0.0000%	17119	0	3823	20942	12.8878%	0	0	0	0	1		13000		1	0	16744	0	0	0	-865	0	0	0		0	17609	0	0	17609	0	0	0	0	0	0						0	0	0		
